Review Text,Review Title,ReviewRating,Review Stars
Subscriber here. Loving the new look and transparency on science. I could really care less about the taste. Personally prefer to take a shot of a product that works versus testing all sorts of DHM pills that don't even get absorbed in your body. Just seems like a DHM-paloooza out there. These guys are leading the space. Nice work on the research and patent-pending! Makes a lot of sense.,It Works!!!,6 people found this helpful,5.0 out of 5 stars
Nothing works for my hangovers absolutely nothing. I'm in my 20s and I get really really bad hangovers that last the entire day. My entire day is wasted if I drank the night prior. These are absolutely worth it. I can go about my day I feel a little fuzzy in the head but i dont feel bad! I will always keep these in my fridge. They are now on auto ship. Also you dont need 2 I drink 1 and I'm good to go. If your drinking alot of liquor 2 may be better!,AMAZING!!,no rating,5.0 out of 5 stars
I previously purchased this item several times and found it quite effective for evenings when I indulged in several glasses of wine. It prevented my red wine headaches. I recently purchased 12 bottles - because Quarantine. What arrived was undrinkable. The taste of the formula has drastically changed and I really struggled to drink it and keep it down. Unfortunately I cannot return the item. The old formula was great - but this new one is truly disgusting.,Formula has changed - undrinkable and un-returnable,2 people found this helpful,1.0 out of 5 stars
"The claims made by this product are complete hype.  Just like so many other unregulated supplement claims, there is zero truth to these claims.  I tested their product and followed the directions on more than one occassion with different types of alcohol.  No difference at all.  None.  I guess if one wants to believe, then one may feel ""better"".  Don't waste your money.",Don't Fall for Placebo Hype,no rating,1.0 out of 5 stars
Drank from 2pm-2am. 5 rounds of shots and 10 beers. I could feel the hangover headache coming on before I had my last beer. I took Morning Recovery before bed & woke up the next morning with a hangover. It is bearable with a mild headache. I pushed my drinking to the limits and I feel like my hangover would have been much much worse without Morning Recovery.,Helps take the edge off,no rating,4.0 out of 5 stars
"This taste like a lemon green tea. Took this when I planned on really going in on drinks and the next day, NO hangover! I get hungover very easily with headaches and vomiting (over 40 year old body hates me lol) and with this, I felt as close to sober as possible after waking the next day from heavy drinking.",I love this stuff,no rating,5.0 out of 5 stars
"had my 30th birthday over the weekend. Bought the 6 pack of these to try because i knew i was going to be drinking a lot. i ended up taking one of these out with me to the bar and drank the first one there. After the bar i came home and drank another one. i also drank a bunch of water before bed.I woke up the next day feeling worse than i have ever felt from a hangover and all i could taste the next day was this drink. I also gave one to my dad to try and my sister to try and all of them felt absolutely horrid the next day. Not sure why but these definitely feel like they dehydrate you. I would avoid buying this product at all costs.just stick to taking vitamins before bed, water, and pain meds. This product does not work.",This does not work - do not buy this - take it from someone who isn't paid to review,One person found this helpful,1.0 out of 5 stars
I went on vacation to Mexico to resort that alcohol  was included and let me tell I was drinking 4 days from 1pm until 2am and woke up the next day like I didn’t take a sip of alcohol the day before the only thing I noticed that I felt full was not able to eat all my food and it wasn’t the food because all the food tasted amazing it just felt like I wasn’t hungry ..,It’s worth the try,One person found this helpful,4.0 out of 5 stars
"I wrote a review about the taste of the sugar-free drink - it was not to my liking.More Labs contacted me and wanted to know if I would re-try their product - the original non-sugar-free product. They sent me the new item and I will be trying this weekend and will update. I did smell the product and it has a light lemon smell but still smells a bit odd. However - if it works, I won't mind!",Update: Re-trying Product,One person found this helpful,3.0 out of 5 stars
"Do they work for hangovers? Probably. Not a miracle cure. Be ready with a chaser, because they taste like crap. I'd rather drink more water before bed than rely on this. In a pinch these would be handy on a bachelor party or something like that where you gotta ""get right"" to start having fun again.",Tastes like liquid vitamins. No bueno.,2 people found this helpful,3.0 out of 5 stars
"I had to give this stuff a shot. No pun intended. But I was getting wrecked from hangovers after just a few glasses of wine.After a change in diet, my wine hangover went through the roof. Since I'm a member at several wineries and frequent wine bars regularly.Now that I have these little babies at my disposal, I literally haven't had a hangover in months. No matter how hard I go. Wine, whiskey, beer, tequila... Whatever. Its impressive.",Savior in a bottle! Worth the sticker price.,no rating,5.0 out of 5 stars
i've been using this for years and i never drink without it. It definitely minimizes the bad affects of alcohol the next day.  I recommend it to all my friends.I find it works best when i take it BEFORE I drink.it also tastes fine to me.,This stuff really works!,no rating,5.0 out of 5 stars
"This little bottle of awesome saves the weekend!!!! I purchased this because we were going out of town for a weekend birthday celebration trip for a friend. I normally get pretty bad hangovers that keep me in bed all day. I took one at the end of the night after drinking all day, when I woke up that Saturday morning it was like I didn’t have a single drink of alcohol.",Little bottle of awesome!!!,no rating,5.0 out of 5 stars
"Unfortunately I do not recommend this product to anyone, the flavor is way too sweet, doesn’t do any effect to you, and while reaching out to the customer service, I didn’t really receive any reply or response… Sorry but I do not recommend this product to anyone… Save the money.",Don’t recommend,no rating,3.0 out of 5 stars
"I used to love this stuff when it was the peach flavor, but ever since they changed it to lemon I’ve been having a hard time drinking it. It still works like a charm. My husband, friends & I have been using Morning Recovery religiously for over 6 months now. Little to no wine headaches the next day & almost no hangover symptoms & we drink a lot. Just really wish they would go back to peach. Who the hell wants to drink a citrus drink after consuming alcohol? But, it works & hangovers are the worst.",It works.,One person found this helpful,5.0 out of 5 stars
"Morning Recovery has saved my life more than once, effectively making me wake up the next morning after a night of heavy drinking as if nothing ever happened. The people at their lab have come up with a formula that works way better than any other of those tiny bottles that you can find at 7/11 (a scam if you ask me). With Morning Recovery I take one mixed with my drink, and if I had a really heave night take another one at the end of the night and voilà, bye bye hangover.","Life saver, way better than any other product",4 people found this helpful,5.0 out of 5 stars
"I doubled up and used one of these before and one after NYE and I felt pretty darn good after several spiked seltzers, some champagne, some mixed drinks and some beer. Not 100% but definitely better than expected.I've used the regular Morning Recovery but was happy to try out the sugar free version. I think they both work, neither tastes great but they probably cut my hangover in half. Woo!",It works well enough,no rating,4.0 out of 5 stars
"Morning Recovery works wonders when you have had some drinks and dread waking up in the morning. The taste is pretty unique and pretty easy if you have a weak stomach.  When you wake up in the morning, you know you should feel completely hungover. However, after taking Morning Recovery, you wake up feeling refreshed comparatively and ready for the day. Always drink responsibly.",Works Wonders! Highly Recommend!,no rating,5.0 out of 5 stars
"In my opinion, these are the best hangover drinks in the market. I’ve used a fair amount of hangover products for years (milk thistle, NAC, DHM, flyby/thrive on Amazon) and have grown out of em to be honest. If you count how many pills you’re taking over time, you begin to wonder how whatever you’re taking works? For me, it’s one thing generally to think about what you put in your body as just habit-forming choices, but another to ask if hangover pills actually perform for my body. Never conclusive there, but morning recovery actually works really well. Really awesome they make this clear with their formula and technology. Wish I found these guys first. I highly recommend this product.",This product really works!,2 people found this helpful,5.0 out of 5 stars
I’m horrible with remembering to drink water when I’m out drinking but somehow I will remember this! I was totally skeptical but it really works. I actually couldn’t believe it because my whole next day is usually ruined when I go out drinking anymore but when I drink this I can function almost normally with no hangover.,No hangovers!,no rating,5.0 out of 5 stars
I have tried this product and it works well. I revived the product today and one of them was broken and leaking through the box! It’s over 2.00 a bottle so this is extremely disappointing to me! There is not way to message to the seller that the bottle was broken. I want my money back in the broken bottle!!!!!!!! It was too expensive for me not to say anything.,Too expensive for broken product!,2 people found this helpful,3.0 out of 5 stars
"It worked for me. I tend to get horrible hangovers even when I don’t drink all that much. Yesterday I had a full day of day-drinking that would normally have me out of commission the next day. I took one before day drinking and one before bed. I woke up feeling fine- no headache and no nausea.It tastes like medicine, but it’s still worth it!",It worked for me!,no rating,5.0 out of 5 stars
"My boyfriend and I thought we’d try this out for fun with no expectations and woke up startled with how well it worked. We constantly talk about how we wish we invented this.. because whoever did is a genius. You could literally weigh 110lbs and drink a bottle and a half of wine by yourself and wake up feeling completely normal. And by normal I mean alert, full of energy, no headache no queasy stomach no exhaustion. It’s actually kinda scary.",Sad I didn’t invent this because it’s a scary good product,no rating,5.0 out of 5 stars
"These things are life savers. This is like my 5th set, and I will continue to buy them as needed.Only issue I had with them was with the shipping. They came in a soft bag, box busted open, and the bottles covered in a weird sticky dust. Obviously doesn’t harm the product, but would have been a shame if they were broken open.",Life saving bottles!!,One person found this helpful,5.0 out of 5 stars
"Not to bad for taste, I hold my breath and suck it down.  My liver enzymes are to high from alcohol.  Can't find any reviews for the liver, so I tried it.  The company claims it is good for your liver.  Any one had good results from liver test to let us know if it works? All comments appreciated.  Thank you.",I purchased.,One person found this helpful,5.0 out of 5 stars
"This tastes awful. Has a rotten taste to it. I don’t think it made me feel any different the next day either. Not totally sure. But all these reviews saying it tastes great are completely full of it. It’s only a couple sips. You have to be able to tolerate bad tastes though, I know my wife wouldn’t be able to tolerate this.",Tastes awful,2 people found this helpful,1.0 out of 5 stars
"Lord help me! This stuff seemed like a great concept after a few drinks. However, it’s literally like drinking moldy chicken broth! It’s so gross it took everything I had to drink it. The best part is that the taste lingers until the next morning. Does it work? I still felt bad the next day. Would I have felt worse without it? I have no idea and I won’t be drinking the other 7 of them I bought.",Taste is hard to stomach!,no rating,2.0 out of 5 stars
"I got these first through a fab fit fun marketplace at half price (about $14 for 6 bottles). I swear by these now for nights I know I will be socializing and likely to mix alcohol or drink a little more than intended. I’ve found they work best for me when I take them while I am drinking and not wait until after. Definitely pricey, and the taste is not amazing but just drink it fast. Best option I’ve found so far- just don’t depend on them for daily use.","Taste is blah, but works great!",no rating,5.0 out of 5 stars
"Guys... this stuff is a Game CHANGER. I’ve suffered from terrible hangovers for years. I tried all of the other “hangover cure” products, and this one is by far the best I’ve ever had. It took away my nausea, headache and fatigue completely. Don’t like the taste very much, kind of like a highly concentrated Gatorade- but I don’t care about that since it works so well. Highly recommend!!",Game CHANGER,no rating,5.0 out of 5 stars
Purchased this for a trip to Vegas.All I got to say is that I never once woke up feeling crappy and we spent the entire time drinking pretty much for a good 3 days.,Impressed,2 people found this helpful,4.0 out of 5 stars
This stuff works! I went to an all inclusive resort and drank one in the morning and then again in the afternoon since I was basically drinking all day long. My hang over was minimal to non existent. I purchase it every time before I go on vacation now!,What hangover? Pour me another!!,no rating,5.0 out of 5 stars
used for years good results but shocked when last box arrived with one missing -at over 6$ a bottle that’s disappointing and no way to complain except thru reviews and can’t return,shocked when last box arrived with one missing at over 6$ a bottle that’s disappointing,no rating,5.0 out of 5 stars
"Such a hangover the next day. Drink one of these at the end of the night and woke up feeling terrible. I’ve taken other pills that do work, but these do not work at all!",OMG DOES NOT WORK!!!,no rating,1.0 out of 5 stars
"I have been looking for a cure for the dreaded morning after and I’m sad to say this isn’t it, taste about the same as the others, I have to admit these do somewhat work compared to others and might have worked better had I not drank as much as I did, but unfortunately the only way to avoid a hangover is to not drink at all",Didn’t do much,no rating,3.0 out of 5 stars
"Last night I had 8+ beers (which usually make me more hungover than wine or liquor) ate minimally and only got 3 hours of sleep. I drank this just after my last drink, and I’m magically pretty functional today. It makes no sense!!I will say the sugar free doesn’t taste nearly as good as the original but it’s tolerable, and the packaging seems cheaper than before but not a deal breaker either! I’m about to go buy the biggest quantity they have to save a little money and stay in stock.",Treat yo self to no hangovers!!!,2 people found this helpful,5.0 out of 5 stars
"These are great.  I don't normally drink much, so my tolerance is low and hangovers pretty bad.  I buy these when I know I have an event, like a wedding or bday party, where I know there will be drinking and in an environment that's harder to monitor the amount (other people buying rounds, toasts, bottles of wine).  I take this when going to bed.  No headache, no nausea.  I'm still tired and a little slow, but I don't feel sick at all.  It's a god-send.",They work,no rating,5.0 out of 5 stars
"This stuff works! I had been mixing drinks which I don’t recommend and woke up feeling horrible. Headache and nauseous , just miserable! I drunk this and within 2 hours my symptoms were gone. It is recommended to take before you sleep but I forgot and took after waking. But it was such big relief toNot be sick in bed all day",Ordering more!,no rating,5.0 out of 5 stars
"This stuff is seriously legit. Not only does it work, it tastes great too and is small. I've used midway during drinking and at the end of the night, and both were quite effective. It definitely worked best for me when I was heavily drinking, as I'm not prone to hangovers from a light amount of alcohol. But my friends say it definitely prevents more moderate hangovers too. Best to share with you and your buddies so you can save them or they can save you if you're not in the right state of mind to remember to consume it. Takes away at least once consequence of binge drinking.","Quite effective and tasty, too",2 people found this helpful,5.0 out of 5 stars
"I partake in spirits on the regular (vodka martinis). After 20 years, I KNOW my limits. Anything over 3 martinis is a guaranteed hangover with an all-day headache. I drank one of these after my first martini and then pushed my limits. I woke up without a headache and feeling like a million bucks. I was pleasantly surprised and felt like I had my college liver back. I'm now on my third box. It is spendy but worth the money. I feel like I've found a loophole for my drinking habit!",It WORKS.,no rating,5.0 out of 5 stars
I just drank one of these and it had chunks of something in it. I poured out another bottle and it had the same issue. No idea The bottles are not expired. It was pretty disgusting. I have never had this issue before on prior orders.,Disgusting chunks in it,no rating,1.0 out of 5 stars
"I've used morning recovery for quite some time now, having purchased it from Amazon, direct from their website, and in local markets, and have tried all the versions.My hangovers are generally pretty awful, where I'm bedridden for the better part of the next day.  After discovering morning recovery, my hangovers are much more manageable.  It is not meant to be a miracle product where you can drink an excessive amount and wake up just fine, but it helps so much.I swear by this product and hand these out to my friends whenever we drink and they're all sold on it now too.  We take it just about everywhere we go when we know alcohol will be involved.I am happily leaving this review the day after a bender of a night.  I feel great, and I think if you have pretty rough hangovers, this is the one product I would recommend for it.",DO MORE,One person found this helpful,5.0 out of 5 stars
"I was delightfully surprised at how well this worked.  I put it to the ultimate test - weekend in wine country with my girlfriends.  After a bit of day drinking, I drank a bottle of Morning Recovery... then we proceeded to a night of more wine and beer.  The next morning all four of my friends were struggling... and I didn't have an ounce of a headache and my stomach was 100% fine.  A great value for making the day after a big night out a delight.  Will definitely be part of my routine in the future.",This really works!,2 people found this helpful,5.0 out of 5 stars
"I tried this and blowfish and some purple tree pills after a typical weekend of heavy drinking. Probably 12 drinks in 10 hours or 7 in 5 something like that.I'm 6' 185lbs 35 years old. I drank one before bed and still woke up massively hungover. Drank another in the morning and nothing changed. Still a rager headache, nausea, etc.",Didn't really work,no rating,2.0 out of 5 stars
It works. No question. But V1 and V2 worked well too and both’s taste was good. The new lemon flavor of V3 is disgusting.,The new taste is awful,3 people found this helpful,3.0 out of 5 stars
I swear by Morning Recovery! I have not had a hangover since the day I found it! It doesn't matter what I drink it does the job. I do feel tired the next day but I will take that over all of the other symptoms from hangovers and being tired on top of it! Do yourself and everyone you know a favor and BUY IT!,I don't know how I drank without it before!,One person found this helpful,5.0 out of 5 stars
This drink/product really works! I brought a 6 pack to a weekend music festival as I knew it was going to be long hours and lots of drinks. I took a morning recovery each day before I started having drinks. I woke up clear headed and ready to go each day! I must say that Morning Recovery really enabled me to enjoy and experience the full weekend. This drink really speeds up and enhances your ability to bounce back after fun filled nights of drinking.,Works Wonders,2 people found this helpful,5.0 out of 5 stars
This really does work! My wife and I are sensitive to alcohol and have definitely noticed the difference this makes in how we feel the next day! Follow the instructions to consume within an hour of drinking though...not really effective if you wait until the next day.,Very effective!,no rating,5.0 out of 5 stars
"I git this after reading a positive review of hangover aids, author said this was only one that worked for her (anecdotal, not scientific, review). Maybe this works, maybe it doesn’t. Probably More of a faith healing thing or gag gift. Tastes sickly sweet. Hold nose, down the hatch and cross fingers!",Worth a try? Party favor?,no rating,2.0 out of 5 stars
"I drank mix drinks all night untill 3am got drunk as i could get , i took a sip and it tasted like vitamins in a hot milkshake , I suggest you keep it chilled , after i woke up i was still a lil hungover but it seem to have worked a lil  I suggest drinking 2or 3 after a long night of drinking!",Drink it cold and drink alot !,One person found this helpful,3.0 out of 5 stars
This really works. It's not a miracle but you will feel 50%. It is enough that you will absolutely notice you feel better the next day. I think it is too expensive for what it is which is the reason for 4 star. Would love to find something cheaper but in the meantime I keep these stocked. I think 1 is enough. If I have more than 2-3 drinks I have two. I think you have to drink plenty of water as well.,Works,no rating,4.0 out of 5 stars
"Works well enough, but pretty expensive. Bummer because I ordered a 12 pack and it arrived as two 6 packs. I just opened the 2nd 6 pack and one if the bottles was broken and leaked everywhere. Pics attached showing the seal still intact. The bottles are made of brittle plastic.","Expensive, effective, packaging could use improving.",no rating,3.0 out of 5 stars
I bought these knowing my girlfriend would be going on mini booze cruise on Sunday. Neither of us wanted to be hungover come Monday morning. We each drank one before bed and woke up a wee bit tired but no hangover at all. No headaches or dehydration. I am impressed.,Works very good!,no rating,5.0 out of 5 stars
"Actually works pretty good for hangovers& doesn't taste too bad, but way to expensive!!! I will not be purchasing any more unless the price come back down I will just take a Advil& drink a Gatorade instead!! That works about the same anyways.",Too Expensive....,no rating,3.0 out of 5 stars
"I ordered this product before an upcoming kid-free date night because I knew I’d be having a few drinks — and there’s nothing worse than chasing a toddler around with a hangover. I drank this before going to bed and when I woke up in the morning, I felt totally normal! Had I not drank this product, I definitely would have been hungover. I will say that the taste isn’t fantastic, but it’s completely drinkable and the results are more than worth the satisfactory (vs. superior) taste. I will definitely be keeping these on-hand for future date nights!",This stuff works. Period.,One person found this helpful,5.0 out of 5 stars
I'm no longer 25 and don't party like I used to but after going out with a few friends - drinking more than I normally would and staying much later tried a Morning Recovery Sugar free.  I woke up feeling like nothing had happened in fact it seems like I feel better than normally.  I would definatley recommend this.,Worked great for me and a few friends,no rating,5.0 out of 5 stars
"There are way too many DHM products out there that work and do not work. Or people thinking that it works. Morning Recovery solved hangovers. Period. I've tried a number of solutions and after coming across this one literally can’t wake up without it.In my experience with many so-called “hangover pills”, I could never say it worked for sure. This brand explains hangovers in easy science. Your stomach basically can’t absorb DHM like other supplements. You’re really peeing it out. Instead, they figured out how to dissolve into a drink so that you’re effectively absorbing the central ingredient. Not a big fan of the taste, but it’s fine IMHO. I’m sure the taste will catch up with their formulation maturity (seems like version 3?).Overall highly recommended and great packaging too!",Trustworthy Product (and I've tried a few),One person found this helpful,5.0 out of 5 stars
"This product did not work as well as advertised… After one night of drinking it took three containers to slightly feel better, after I drink the fourth container I started to feel better… Not worth the money, I would recommend just using ibuprofen",Wouldn’t Recommend,no rating,2.0 out of 5 stars
"These things seriously work. They are awesome and they don’t taste bad. It’s sort of like a mild lemonade flavor. And let’s face it, we all have overindulged and wake up feeling bad. So why not just drink one of these and keep some of the bad yucky feelings away.",These things seriously work,One person found this helpful,5.0 out of 5 stars
"So I just received this product over the weekend. I ended up buying 2 packages because the bottles looked super small. I drank Sunday at my local club and more when I got home. If I would drink the night before work, I would wake up feeling just completely miserable and not doing anything until work. I drank one of these before I went to bed Sunday night and let me tell you I woke up feeling great! I got up and was productive around the house and everything. I'm so glad I bought this product!",Amazing!,no rating,5.0 out of 5 stars
"I ordered a 6-pack of Morning Recovery around the holidays (for when the drinking with old friends really picks up) and they did not disappoint! I usually stay really hydrated to ward off hangovers, but it doesn't always work, and after adding the recovery drink the night of I felt great in the morning (was able to get up early to ski with no problem). The flavor is also not too strong and tastes more natural than a 5-hour energy or other concentrated electrolyte drinks. I will definitely be ordering again - highly recommend!",These are amazing! Like magic,One person found this helpful,5.0 out of 5 stars
"Oh. My. God. This actually made me gag. I'm pretty tolerant of some supplements not tasting great, but this stuff is disgusting. I can't even accurately describe the taste, but it smells awful, and tastes worse.",Tastes horrible,One person found this helpful,1.0 out of 5 stars
"These things actually seem to be working so far. When I wake up the next morning after drinking I’m able to be more productive and not feel as hungover or sluggish. I usually feel terrible the next day after drinking even if I have only two drinks. They’re a bit pricey, however. That’s the only drawback.",Pretty expensive but they seem to work so far,no rating,5.0 out of 5 stars
I was very skeptical to say the lease. (It’s a little pricey) But as I get older I don’t bounce back like I used to. I have to say I woke up feeling better and more refreshed than if I hadn’t tipped a few back the night before.  The next day I was still in disbelief and worried it would wear off or stop working at some point. 5 stars plus. I’m a very happy customer who will be buying more.,No longer in disbelief tried and proven!,no rating,5.0 out of 5 stars
"Getting old sucks... drinking lately has meant a hangover for the next couple days, but not with this!  The taste is OK, but I buy it for the effect.  I lets me recover the next day well!  I also Kickstartered this product and have used it since.",It works...,no rating,5.0 out of 5 stars
"I’m not sure if this works or not, but it does in fact help with hydration for sure. It certainly does not prevent a hangover. I’ve drank one before having drinks and one after and still felt not awesome after a few hours of drinking.",Unsure,no rating,5.0 out of 5 stars
"I must say that this product actually did the trick! Drank one of the bottles right before heading out for drinks with some friends. I was really excited to see if this product would really work and drank a little more than I usually would. A couple of drinks more than usual to really test this products ability. The next day felt really great. To my surprise, I had no headaches and grogginess the next day. Went about the next day like we had not gone out the day before. Amazing! Aside from it working really well, the packaging is nice and compact. Instructions on the back of the packaging is really straight forward and clear. I would definitely recommend this to anyone.",Great Product! Works very well!,no rating,5.0 out of 5 stars
"This is my second order of the product. I am so happy I don't have to suffer from hangovers ever again. I'm not concerned about taste as long as it does the trick after a night of libations. But because of its price I did consider taking half a bottle, yet because of my busy lifestyle I really can't take the risk of having a hangover the next day.",It prevents hangover!,no rating,5.0 out of 5 stars
This really works! Not the best tasting. I think its a bit expensive but it does work.,It really works!,no rating,5.0 out of 5 stars
I began drinking the second I arrived at the airport in NJ on Thursday morning. I drank until 7 pm Sunday night. Absolutely no hangover.Every single morning I woke up and thanked the Morning Recovery Gawds.PS I was a skeptic so it’s not the placebo effect. It works,Survived a whole weekend in Vegas...,no rating,5.0 out of 5 stars
I should have a screaming hangover right now and don’t!! Works like a dream. I didn’t mind the lemon taste just threw it back real quick then went to sleep. I had two bottles of wine and a beerEdit: this was on a work night and got like 4-5 hours of sleep. It will get you where you need to be.,It works,One person found this helpful,5.0 out of 5 stars
Absolute waste of money! This product is garbage! Felt as bad as I would if I didn't try this! I gave it the benefit of the doubt and tried 3 times and all 3 times it was a waste! The taste was horrible and the product was a waste of my hard earned money!,The biggest waste of money for a hangover ever!,2 people found this helpful,1.0 out of 5 stars
"I’ve been on the quest for a hangover cure for a while now. I tried these twice and both times felt like it wasn’t worth the way it made me feel-raised my blood pressure significantly, felt over heated, and got bad headaches. I will say that upon first waking up, I didn’t feel as rough but felt worse as the day went on.","Gives me bad headaches, throbbing neck.",One person found this helpful,2.0 out of 5 stars
"I had like 8 drinks and used this... not only do I not feel like crap, I feel better than I normally do. I have tried supplements, gaba (prescription), etc. I will forever buy this brands products. I'm normally exceptionally anxious after drinking.",Wow.,no rating,5.0 out of 5 stars
"I bought 1 of these being super skeptical and thinking there's no way this can work. After the 1st one, I felt better the next day but thought to myself it's probably just a placebo effect. I purchased another 6 pack to really test it, 3 down and I can say these actually work. I now tell all my friends from college about these, and that they are a must have anytime i'm drinking now.",Actually works,One person found this helpful,4.0 out of 5 stars
It doesn’t work. Spent the entire day with a headache. I think it made my hangover worse. I only drank 5-7 beers. And woke up feeling awful the only thing that kept me alive through the day was a redbull.,Doesn’t work,2 people found this helpful,1.0 out of 5 stars
This stuff works.  I'm sitting here on New Years day without a thumping headache as I type this.  I actually feel pretty good... And I can tell you in years past this day was a blur.  I drank one as I was drinking last night and one more before bed... I will definitely purchase again.,It works as advertised,no rating,5.0 out of 5 stars
"The flavor is fine, but I found these little crunchy particles in my bottle.  Didn’t realize it until I gulped one down.  It was nasty to find out I drank a bad bottle",Weird particles in the bottle,no rating,1.0 out of 5 stars
I prefer to drink cocktails (jamo + ginger) or wine rather than beer or straight liquor. However the sugar from these drinks cause me to have terrible hangovers even when I drink water. My friend recommended this to me so I gave it a try over my regular Pedialyte routine. I threw one in the fridge before I left the bar and chugged it when I came back and I can say it definitely works. I woke up early and didn't have a headache and was able to start my day! I finished the 6 pack and can say I have seen consistent results and will definitely be ordering this again!,Morning Recovery works better than Pedialyte,2 people found this helpful,5.0 out of 5 stars
"They really work, they taste a little rough taste wise when you’re sober, but you’re not usually drinking them sober so…Ha! But really, they’re delicious and truly work! Enjoy!",They work!,no rating,5.0 out of 5 stars
"These things came in a super convenient box that I can stack in the fridge.Drinks are easy to carry, I take one with me when I go out (or two and make my friends fight over them)Then also have a stash at home to make sure I’m set. If I even touch a drink or two for happy hours or whatever, I drink one of these bad boys before I go to bed. Especially useful when I’m traveling and jet lagged. Usually in this state, a drink or two could really mess me up and I can’t be anything less than 110% when I go into meetings.",This is essential.,One person found this helpful,5.0 out of 5 stars
"Loved the concept of this but does not work at all for me, I felt just as I usually do the morning after and tried this 6 times.  Taste isn't great but barable.",Didn't work for me,no rating,1.0 out of 5 stars
"I was very skeptical of a product that could prevent a hangover, especially since now that I'm 30+ years old and hangovers have been exponentially worse! I've also been hesitant to even have that extra drink because having a hangover with a toddler just isn't worth it. HOWEVER, I've now had a shot of this on two occasions (that's day...and night..jk) and now a definite believer! I've woken up on both occasions at 6:30am with my daughter yelling ""wake up mommy"" and have felt 100%. Do yourself a favor and try it!",I was skeptical...,no rating,5.0 out of 5 stars
The product on the left is what I ordered. The product on the right is what I received. The difference is artificial sweetener. And it ruins the taste. This is an expensive product and I have no way to return it. I hope the seller will reply.,"Similar packaging, very different taste.",One person found this helpful,1.0 out of 5 stars
"At about $7.00 a bottle, it's a little pricey. It has worked for me so far. Sometimes it takes 2-3 bottles to feel better - that's $21.00. A one day hangover once in a while might be worth saving your money. Surely the price will come down eventually?",Costs too Much,no rating,5.0 out of 5 stars
"Didn’t feel any difference. I drink lite beer and sometimes I’ll have a shot or two. Still had my typical hangover symptoms regardless of taking morning recovery. On top of that, the stuff tastes pretty bad and is quite expensive. Boo.",No difference.,no rating,2.0 out of 5 stars
"I love everything about It, but the price has Changed drastically .way to high",It works,no rating,5.0 out of 5 stars
I have bought this product many times before. This last box I purchased had what look like metal shavings in the bottom of the bottles. I drank that! I tried to return it but it says it’s not eligible even though it’s within the proper time frame. I am extremely disappointed that quality control was not performed here. There was sediment of what looks like metal inside the drink. Extremely disappointed as I did love this product.,Don’t Drink the Metal Shavings!,no rating,1.0 out of 5 stars
I don’t drink without these! Over the years My metabolism continues to slow down and keeping up with everyone else has been difficult. I usually have to cut my drinks short so I have no regrets the next day.  But since I have been using this product I haven’t had any hangovers migraines or ill feelings the next day.,Worth it!,no rating,5.0 out of 5 stars
Not sure what the hype is all about ..didnt work,Doesn't work,2 people found this helpful,1.0 out of 5 stars
I love this! I have it on auto order. However — my last shipment was damaged and one bottle was broken - the entire box was soaked. How do I go about getting a refund or replacement for the broken bottle??,Wonderful,no rating,5.0 out of 5 stars
This stuff truly works. Get f$cked up and drink this before bed. You will wake up feeling awesome and ready for the day. I also recommend stacking it with “blowfish”. That was you double stop it.,No more hangovers!!!,no rating,5.0 out of 5 stars
"It too bad of taste. Farley expensive, but in the end does the trick. Great for when you have friends come down to New Orleans and you know it’s about to be a bender.",Product actually works,One person found this helpful,5.0 out of 5 stars
"Did not work  at all.  I followed the directions. The wife and I tested the claims out , nope- wated my money. It taste alright on a positive side.  I would never buy again.",Did not support a night of shots..lol,no rating,1.0 out of 5 stars
This product did nothing for me. Drank one before drinking alcohol and another one in the morning. Still felt like death!,Waste of money,One person found this helpful,1.0 out of 5 stars
I literally swear by these. I drink one every time I drink alcohol close to when I’m about to stop drinking. I haven’t felt badly since.,Best hangover cure,no rating,5.0 out of 5 stars
"The taste is not so good, but the product actually works. I have used it  few times while drinking heavily on a couple weekends and the drinking included mixing different liquors.. Tequila,  Whiskey, beer and champagne all together throughout  the evening. I drank this while drinking the other stuff and felt amazing the next day.. I would recommend it to everyone.",It really works ;-),One person found this helpful,5.0 out of 5 stars
Immediate vomit-inducer for me.  Basically ipecac.  I only had 1/3rd of the bottle.  Taste wasn't terrible; just had a physical reaction to it.,Emetic,2 people found this helpful,1.0 out of 5 stars
Not worth the money. You have to drink two bottles ($12) for it to work and it doesn't work as well as hangover detox pills I've used in the past.,Save your money.,One person found this helpful,2.0 out of 5 stars
I've been a long-time user of Morning Recovery (for about 1-2 years now) from version 1 and also have been using their cross platform products as well. This improved version has improved on a lot of fronts: i) effectiveness ii) flavor iii) light weight for travel (perfect for weekend getaways or bachelor parties). I will never go out or end the night without a bottle of Morning Recovery. Happy with the purchase and will continue to subscribe to their products.,Improved flavor and efficacy - insurance for a good night out,no rating,5.0 out of 5 stars
I was a big fan. I bought a number of this product and shared with my friends.  Something changed in the flavor and I can not drink it anymore.  I also asked family and friends to try and they agreed.  Just can't get passed the new product changes.,The new flavor is intolerable.,One person found this helpful,2.0 out of 5 stars
Tried these on a multitude of occasions drinking allot alcohol and drinking allot.of alcohol. Tried multiple of these a night and in the Am no noticeable difference in hangover or length of,Still hungover,no rating,3.0 out of 5 stars
